,_t,_o,_h,_l,_c,_v
601,1589401140000,3.74800000,3.75000000,3.74500000,3.74640000,5278.29000000
602,1589401200000,3.74800000,3.75010000,3.74770000,3.75010000,13953.30000000
603,1589401260000,3.75030000,3.75790000,3.74510000,3.74620000,22605.65000000
604,1589401320000,3.74710000,3.75000000,3.74710000,3.74820000,2108.18000000
605,1589401380000,3.74820000,3.74840000,3.74270000,3.74420000,1835.35000000
606,1589401440000,3.74490000,3.74940000,3.73640000,3.74130000,12242.04000000
607,1589401500000,3.74230000,3.74500000,3.73600000,3.74200000,13298.70000000
608,1589401560000,3.74080000,3.74330000,3.73900000,3.73930000,14934.07000000
609,1589401620000,3.74070000,3.74750000,3.74060000,3.74720000,9836.37000000
610,1589401680000,3.74780000,3.75000000,3.74010000,3.74330000,8300.45000000
611,1589401740000,3.74160000,3.74870000,3.74160000,3.74440000,2150.83000000
612,1589401800000,3.74440000,3.75120000,3.74420000,3.75120000,2982.47000000
613,1589401860000,3.74980000,3.74980000,3.74340000,3.74430000,4093.26000000
614,1589401920000,3.74460000,3.74680000,3.74310000,3.74590000,2785.60000000
615,1589401980000,3.74610000,3.74990000,3.74480000,3.74860000,7405.41000000
616,1589402040000,3.74820000,3.75270000,3.74820000,3.75120000,10395.76000000
617,1589402100000,3.75110000,3.75110000,3.74540000,3.74540000,7970.97000000
618,1589402160000,3.74540000,3.75050000,3.74390000,3.75050000,6014.14000000
619,1589402220000,3.75020000,3.75510000,3.75020000,3.75420000,5662.36000000
620,1589402280000,3.75470000,3.75700000,3.75470000,3.75690000,4815.81000000
621,1589402340000,3.75690000,3.75880000,3.75690000,3.75700000,2300.46000000
622,1589402400000,3.75750000,3.75990000,3.75750000,3.75980000,2295.85000000
623,1589402460000,3.75980000,3.76550000,3.75850000,3.76230000,10119.90000000
624,1589402520000,3.76210000,3.76480000,3.75960000,3.76330000,8223.60000000
625,1589402580000,3.76330000,3.76600000,3.76200000,3.76310000,5627.48000000
626,1589402640000,3.76370000,3.76710000,3.76230000,3.76680000,7713.58000000
627,1589402700000,3.76670000,3.76700000,3.76280000,3.76310000,10006.77000000
628,1589402760000,3.76230000,3.76290000,3.74850000,3.75400000,20016.62000000
629,1589402820000,3.75320000,3.75860000,3.74500000,3.75720000,29043.96000000
630,1589402880000,3.75850000,3.76240000,3.75440000,3.75490000,6222.27000000
631,1589402940000,3.75600000,3.75700000,3.74170000,3.74970000,19945.97000000
632,1589403000000,3.75300000,3.75870000,3.75110000,3.75640000,5592.79000000
633,1589403060000,3.75650000,3.76580000,3.75650000,3.76130000,13655.15000000
634,1589403120000,3.76130000,3.76130000,3.75730000,3.75880000,1890.33000000
635,1589403180000,3.75850000,3.76120000,3.75050000,3.75650000,14385.03000000
636,1589403240000,3.75810000,3.75810000,3.75680000,3.75680000,640.03000000
637,1589403300000,3.75770000,3.75770000,3.75150000,3.75150000,10335.64000000
638,1589403360000,3.75330000,3.76170000,3.75230000,3.76170000,2264.72000000
639,1589403420000,3.76190000,3.76190000,3.75880000,3.75880000,881.48000000
640,1589403480000,3.75970000,3.75990000,3.75720000,3.75720000,598.77000000
641,1589403540000,3.75720000,3.76000000,3.75520000,3.75990000,11464.52000000
642,1589403600000,3.75960000,3.76890000,3.75960000,3.76810000,11033.04000000
643,1589403660000,3.76820000,3.77050000,3.76630000,3.77040000,17145.35000000
644,1589403720000,3.77040000,3.77220000,3.76540000,3.76940000,4384.74000000
645,1589403780000,3.76940000,3.76950000,3.76480000,3.76930000,2039.51000000
646,1589403840000,3.76650000,3.76990000,3.76590000,3.76810000,2825.32000000
647,1589403900000,3.76770000,3.76780000,3.76200000,3.76560000,2938.42000000
648,1589403960000,3.76500000,3.77000000,3.76500000,3.76970000,3599.50000000
649,1589404020000,3.76660000,3.76880000,3.76240000,3.76480000,1412.50000000
650,1589404080000,3.76460000,3.76460000,3.75930000,3.75940000,5684.65000000
651,1589404140000,3.75940000,3.76690000,3.75870000,3.76040000,11750.20000000
652,1589404200000,3.76260000,3.76480000,3.75340000,3.75640000,7022.33000000
653,1589404260000,3.75620000,3.75670000,3.75130000,3.75130000,3692.10000000
654,1589404320000,3.75270000,3.75820000,3.75160000,3.75820000,2605.69000000
655,1589404380000,3.75780000,3.76170000,3.75620000,3.76160000,2530.79000000
656,1589404440000,3.76060000,3.76280000,3.76060000,3.76270000,2326.24000000
657,1589404500000,3.76270000,3.76810000,3.76270000,3.76660000,5551.81000000
658,1589404560000,3.76660000,3.76940000,3.76560000,3.76810000,4174.14000000
659,1589404620000,3.76620000,3.76780000,3.76270000,3.76280000,3450.33000000
660,1589404680000,3.76460000,3.76930000,3.76460000,3.76690000,13383.75000000
661,1589404740000,3.76820000,3.76890000,3.76200000,3.76210000,4989.50000000
662,1589404800000,3.76210000,3.76710000,3.76210000,3.76700000,3192.96000000
663,1589404860000,3.76480000,3.76900000,3.76460000,3.76750000,4681.60000000
664,1589404920000,3.76810000,3.77480000,3.76750000,3.76930000,14204.35000000
665,1589404980000,3.76890000,3.76930000,3.76540000,3.76540000,6038.36000000
666,1589405040000,3.76580000,3.76600000,3.76380000,3.76390000,4712.98000000
667,1589405100000,3.76540000,3.76650000,3.76390000,3.76650000,1571.05000000
668,1589405160000,3.76390000,3.76390000,3.75850000,3.76050000,4196.65000000
669,1589405220000,3.75910000,3.76090000,3.75650000,3.75840000,3038.98000000
670,1589405280000,3.75910000,3.76650000,3.75810000,3.76650000,10408.11000000
671,1589405340000,3.76630000,3.76890000,3.76380000,3.76760000,3873.46000000
672,1589405400000,3.76760000,3.76820000,3.76760000,3.76820000,4275.80000000
673,1589405460000,3.76820000,3.77130000,3.76600000,3.76870000,10600.19000000
674,1589405520000,3.76830000,3.77350000,3.76780000,3.77260000,8602.14000000
675,1589405580000,3.77060000,3.77260000,3.76760000,3.77260000,2404.17000000
676,1589405640000,3.77280000,3.77280000,3.76980000,3.76980000,1387.51000000
677,1589405700000,3.76980000,3.77050000,3.76510000,3.76510000,3211.78000000
678,1589405760000,3.76710000,3.77020000,3.76700000,3.76930000,2789.42000000
679,1589405820000,3.76860000,3.77290000,3.76140000,3.77290000,11095.45000000
680,1589405880000,3.77240000,3.77240000,3.76810000,3.77220000,3336.52000000
681,1589405940000,3.77220000,3.77370000,3.77120000,3.77370000,2959.02000000
682,1589406000000,3.77360000,3.77500000,3.77300000,3.77440000,2383.70000000
683,1589406060000,3.77270000,3.77310000,3.77240000,3.77310000,1419.52000000
684,1589406120000,3.77310000,3.77310000,3.77190000,3.77190000,712.94000000
685,1589406180000,3.77270000,3.77350000,3.77030000,3.77030000,4993.52000000
686,1589406240000,3.77050000,3.77260000,3.77030000,3.77260000,752.01000000
687,1589406300000,3.77140000,3.77500000,3.76900000,3.77500000,6952.84000000
688,1589406360000,3.77480000,3.78570000,3.77460000,3.78450000,34622.71000000
689,1589406420000,3.78290000,3.79900000,3.78170000,3.79410000,56173.80000000
690,1589406480000,3.79380000,3.79790000,3.79170000,3.79720000,13190.16000000
691,1589406540000,3.79640000,3.79670000,3.79100000,3.79440000,6252.46000000
692,1589406600000,3.79490000,3.79820000,3.79200000,3.79810000,3703.99000000
693,1589406660000,3.79810000,3.79830000,3.79460000,3.79720000,3015.02000000
694,1589406720000,3.79720000,3.79880000,3.79570000,3.79700000,3833.83000000
695,1589406780000,3.79640000,3.79990000,3.79340000,3.79990000,12937.90000000
696,1589406840000,3.79990000,3.80510000,3.79950000,3.80350000,13929.82000000
697,1589406900000,3.80330000,3.80680000,3.80220000,3.80680000,3817.73000000
698,1589406960000,3.80680000,3.81000000,3.80550000,3.80800000,9396.88000000
699,1589407020000,3.80720000,3.80980000,3.80300000,3.80450000,16229.60000000
700,1589407080000,3.80510000,3.81150000,3.80350000,3.80480000,13427.28000000
701,1589407140000,3.80360000,3.81130000,3.80360000,3.80890000,4315.06000000
702,1589407200000,3.80890000,3.81500000,3.80750000,3.81020000,11439.01000000
703,1589407260000,3.81000000,3.81060000,3.80570000,3.80590000,4962.54000000
704,1589407320000,3.80590000,3.80600000,3.78660000,3.78940000,21617.12000000
705,1589407380000,3.79300000,3.79990000,3.78690000,3.79990000,5519.13000000
706,1589407440000,3.79370000,3.79530000,3.79360000,3.79490000,1614.35000000
707,1589407500000,3.79420000,3.79820000,3.79420000,3.79530000,5119.44000000
708,1589407560000,3.79410000,3.79740000,3.79400000,3.79500000,2842.15000000
709,1589407620000,3.79490000,3.79490000,3.78600000,3.78600000,7005.75000000
710,1589407680000,3.79020000,3.79020000,3.77900000,3.78150000,23174.53000000
711,1589407740000,3.78140000,3.78610000,3.78090000,3.78410000,1555.79000000
712,1589407800000,3.78410000,3.78790000,3.78030000,3.78410000,9222.64000000
713,1589407860000,3.78590000,3.78920000,3.78590000,3.78700000,617.49000000
714,1589407920000,3.78700000,3.79230000,3.78690000,3.79170000,3408.67000000
715,1589407980000,3.79110000,3.79690000,3.79110000,3.79230000,6767.44000000
716,1589408040000,3.79240000,3.79550000,3.78870000,3.79370000,1865.58000000
717,1589408100000,3.79440000,3.79880000,3.79400000,3.79840000,4766.19000000
718,1589408160000,3.79620000,3.79970000,3.79550000,3.79620000,1248.89000000
719,1589408220000,3.79530000,3.79750000,3.79530000,3.79750000,1441.10000000
720,1589408280000,3.79680000,3.79680000,3.79280000,3.79490000,2542.64000000
721,1589408340000,3.79490000,3.79910000,3.79320000,3.79910000,680.27000000
722,1589408400000,3.79880000,3.79880000,3.79590000,3.79680000,620.23000000
723,1589408460000,3.79510000,3.79560000,3.79470000,3.79560000,1422.99000000
724,1589408520000,3.79660000,3.79660000,3.78860000,3.79080000,7239.67000000
725,1589408580000,3.79050000,3.79480000,3.79030000,3.79050000,4601.88000000
726,1589408640000,3.79400000,3.79430000,3.79380000,3.79380000,708.53000000
727,1589408700000,3.79340000,3.79340000,3.79130000,3.79340000,509.41000000
728,1589408760000,3.79350000,3.80350000,3.79350000,3.80130000,12433.98000000
729,1589408820000,3.80120000,3.80160000,3.80050000,3.80090000,724.85000000
730,1589408880000,3.79750000,3.79760000,3.79680000,3.79680000,2269.24000000
731,1589408940000,3.79670000,3.79670000,3.79330000,3.79390000,593.69000000
732,1589409000000,3.79310000,3.79320000,3.78810000,3.78810000,3475.81000000
733,1589409060000,3.78870000,3.78930000,3.78660000,3.78810000,3481.04000000
734,1589409120000,3.78780000,3.78830000,3.78690000,3.78830000,304.42000000
735,1589409180000,3.78920000,3.78920000,3.78910000,3.78910000,313.83000000
736,1589409240000,3.78910000,3.78960000,3.78900000,3.78950000,812.78000000
737,1589409300000,3.78950000,3.78950000,3.78820000,3.78840000,2299.72000000
738,1589409360000,3.78840000,3.79280000,3.78840000,3.79280000,3494.56000000
739,1589409420000,3.79210000,3.79220000,3.78930000,3.79000000,1230.02000000
740,1589409480000,3.79000000,3.79000000,3.78540000,3.78590000,5346.86000000
741,1589409540000,3.78560000,3.78560000,3.78300000,3.78310000,1863.29000000
742,1589409600000,3.78300000,3.78300000,3.77200000,3.77410000,21759.53000000
743,1589409660000,3.77280000,3.77930000,3.76340000,3.76440000,28112.52000000
744,1589409720000,3.76380000,3.76660000,3.75720000,3.76410000,20575.65000000
745,1589409780000,3.76220000,3.76670000,3.75700000,3.75700000,6646.17000000
746,1589409840000,3.75970000,3.76830000,3.75950000,3.76460000,6232.38000000
747,1589409900000,3.76620000,3.76620000,3.75680000,3.75680000,8597.40000000
748,1589409960000,3.75680000,3.75970000,3.75650000,3.75960000,2535.98000000
749,1589410020000,3.75970000,3.76310000,3.75120000,3.75830000,18373.14000000
750,1589410080000,3.75870000,3.76070000,3.74780000,3.74780000,8627.74000000
751,1589410140000,3.74770000,3.75200000,3.74480000,3.75200000,9143.33000000
752,1589410200000,3.75350000,3.75790000,3.75160000,3.75750000,5329.24000000
753,1589410260000,3.75510000,3.77030000,3.75440000,3.76880000,4058.82000000
754,1589410320000,3.76880000,3.77190000,3.76630000,3.76630000,2327.02000000
755,1589410380000,3.76440000,3.76440000,3.76440000,3.76440000,433.51000000
756,1589410440000,3.76360000,3.76890000,3.76360000,3.76810000,568.82000000
757,1589410500000,3.76740000,3.76740000,3.76350000,3.76570000,1039.69000000
758,1589410560000,3.76610000,3.76670000,3.76440000,3.76670000,396.11000000
759,1589410620000,3.76660000,3.77530000,3.76650000,3.77530000,2383.83000000
760,1589410680000,3.77550000,3.77580000,3.76460000,3.76760000,3615.02000000
761,1589410740000,3.77050000,3.77060000,3.76400000,3.76500000,2614.07000000
762,1589410800000,3.76500000,3.76500000,3.75780000,3.75780000,5241.40000000
763,1589410860000,3.75780000,3.75830000,3.75570000,3.75710000,3128.40000000
764,1589410920000,3.75660000,3.75840000,3.75660000,3.75790000,633.23000000
765,1589410980000,3.75740000,3.75750000,3.75700000,3.75700000,1772.20000000
766,1589411040000,3.75680000,3.76200000,3.75680000,3.75950000,3404.69000000
767,1589411100000,3.76000000,3.76240000,3.76000000,3.76110000,449.80000000
768,1589411160000,3.76090000,3.76090000,3.75330000,3.75570000,3664.83000000
769,1589411220000,3.75570000,3.75570000,3.75340000,3.75340000,537.82000000
770,1589411280000,3.75340000,3.75420000,3.75260000,3.75280000,430.71000000
771,1589411340000,3.75450000,3.75760000,3.75450000,3.75700000,3172.86000000
772,1589411400000,3.75720000,3.75720000,3.75520000,3.75530000,1081.45000000
773,1589411460000,3.75530000,3.75530000,3.75120000,3.75230000,1684.00000000
774,1589411520000,3.75370000,3.75370000,3.75300000,3.75310000,1046.93000000
775,1589411580000,3.75260000,3.75350000,3.75250000,3.75340000,512.01000000
776,1589411640000,3.75340000,3.75350000,3.75200000,3.75200000,413.49000000
777,1589411700000,3.75340000,3.75350000,3.75170000,3.75170000,680.72000000
778,1589411760000,3.75220000,3.75220000,3.75070000,3.75070000,842.14000000
779,1589411820000,3.75030000,3.75970000,3.75000000,3.75910000,2860.00000000
780,1589411880000,3.75990000,3.76920000,3.75650000,3.76860000,4463.82000000
781,1589411940000,3.76860000,3.77010000,3.76560000,3.76560000,1466.44000000
782,1589412000000,3.76590000,3.76850000,3.76560000,3.76850000,546.64000000
783,1589412060000,3.76650000,3.77000000,3.76560000,3.76650000,2480.48000000
784,1589412120000,3.76560000,3.77190000,3.76560000,3.77190000,273.24000000
785,1589412180000,3.76920000,3.77120000,3.76580000,3.76580000,622.99000000
786,1589412240000,3.76830000,3.76880000,3.76410000,3.76410000,5606.34000000
787,1589412300000,3.76360000,3.76870000,3.76360000,3.76800000,3447.36000000
788,1589412360000,3.76440000,3.76440000,3.76430000,3.76430000,104.09000000
789,1589412420000,3.76600000,3.76600000,3.76300000,3.76300000,297.00000000
790,1589412480000,3.76230000,3.76240000,3.76040000,3.76190000,1428.94000000
791,1589412540000,3.76090000,3.76170000,3.76020000,3.76160000,899.99000000
792,1589412600000,3.76200000,3.76480000,3.76200000,3.76270000,510.39000000
793,1589412660000,3.76270000,3.76430000,3.76270000,3.76300000,313.36000000
794,1589412720000,3.76270000,3.76380000,3.76090000,3.76380000,929.45000000
795,1589412780000,3.76460000,3.76750000,3.76460000,3.76750000,335.67000000
796,1589412840000,3.76610000,3.76670000,3.76510000,3.76510000,367.17000000
797,1589412900000,3.76500000,3.76590000,3.76500000,3.76590000,105.00000000
798,1589412960000,3.76650000,3.76650000,3.75950000,3.76260000,2401.25000000
799,1589413020000,3.76440000,3.77190000,3.76340000,3.77190000,4534.55000000
800,1589413080000,3.77110000,3.77210000,3.76770000,3.76780000,3274.67000000
801,1589413140000,3.77240000,3.77400000,3.77240000,3.77360000,1069.12000000
802,1589413200000,3.77340000,3.77500000,3.77160000,3.77160000,2404.17000000
803,1589413260000,3.77110000,3.77230000,3.77110000,3.77230000,137.00000000
804,1589413320000,3.77490000,3.77490000,3.77230000,3.77470000,271.91000000
805,1589413380000,3.77310000,3.77310000,3.77310000,3.77310000,58.27000000
806,1589413440000,3.77150000,3.77150000,3.76670000,3.76780000,3161.06000000
807,1589413500000,3.76900000,3.76900000,3.76500000,3.76500000,1372.05000000
808,1589413560000,3.76500000,3.76760000,3.76390000,3.76760000,2717.97000000
809,1589413620000,3.76640000,3.76640000,3.76380000,3.76570000,740.60000000
810,1589413680000,3.76900000,3.76940000,3.76730000,3.76730000,291.33000000
811,1589413740000,3.76840000,3.76880000,3.76660000,3.76880000,240.04000000
812,1589413800000,3.76870000,3.76900000,3.76440000,3.76640000,1246.14000000
813,1589413860000,3.76580000,3.76580000,3.76360000,3.76580000,1028.02000000
814,1589413920000,3.76450000,3.76640000,3.76450000,3.76510000,1004.87000000
815,1589413980000,3.76570000,3.76670000,3.76560000,3.76670000,282.51000000
816,1589414040000,3.76500000,3.76500000,3.76500000,3.76500000,100.00000000
817,1589414100000,3.76590000,3.76590000,3.76190000,3.76250000,4587.81000000
818,1589414160000,3.76450000,3.76670000,3.76190000,3.76300000,3340.49000000
819,1589414220000,3.76300000,3.76550000,3.76090000,3.76280000,5418.55000000
820,1589414280000,3.76050000,3.76370000,3.75750000,3.76160000,5840.88000000
821,1589414340000,3.76150000,3.76550000,3.76140000,3.76550000,1765.51000000
822,1589414400000,3.76540000,3.77030000,3.76540000,3.76870000,9713.40000000
823,1589414460000,3.76860000,3.76950000,3.76570000,3.76730000,3704.69000000
824,1589414520000,3.76910000,3.77800000,3.76910000,3.77490000,16656.32000000
825,1589414580000,3.77320000,3.78370000,3.77320000,3.77700000,11302.34000000
826,1589414640000,3.77860000,3.77860000,3.77040000,3.77120000,4357.43000000
827,1589414700000,3.77160000,3.77800000,3.77140000,3.77340000,5171.85000000
828,1589414760000,3.77390000,3.77510000,3.77350000,3.77390000,1952.96000000
829,1589414820000,3.77360000,3.77710000,3.77360000,3.77560000,2585.85000000
830,1589414880000,3.77440000,3.77440000,3.77130000,3.77150000,180.00000000
831,1589414940000,3.77540000,3.78020000,3.77540000,3.77860000,3529.06000000
832,1589415000000,3.78020000,3.78290000,3.77760000,3.78010000,4516.40000000
833,1589415060000,3.78010000,3.78080000,3.77830000,3.78020000,506.93000000
834,1589415120000,3.78020000,3.78030000,3.77940000,3.78020000,439.58000000
835,1589415180000,3.78030000,3.78650000,3.78030000,3.78650000,6825.65000000
836,1589415240000,3.78650000,3.79670000,3.78650000,3.79130000,4937.35000000
837,1589415300000,3.79040000,3.80270000,3.78960000,3.80230000,12726.42000000
838,1589415360000,3.79900000,3.79900000,3.78990000,3.79140000,5124.26000000
839,1589415420000,3.79010000,3.79110000,3.78840000,3.78970000,4630.17000000
840,1589415480000,3.78970000,3.79790000,3.78970000,3.79260000,3262.25000000
841,1589415540000,3.79410000,3.79550000,3.79080000,3.79080000,3923.06000000
842,1589415600000,3.79080000,3.79390000,3.79080000,3.79320000,3750.42000000
843,1589415660000,3.79320000,3.80120000,3.79250000,3.79910000,11135.56000000
844,1589415720000,3.80050000,3.80360000,3.79730000,3.79990000,11942.86000000
845,1589415780000,3.80010000,3.80010000,3.79500000,3.79710000,1827.87000000
846,1589415840000,3.79680000,3.79770000,3.79270000,3.79270000,2537.30000000
847,1589415900000,3.79360000,3.79360000,3.78940000,3.78980000,4139.46000000
848,1589415960000,3.78970000,3.79310000,3.78870000,3.79050000,2856.93000000
849,1589416020000,3.78940000,3.78950000,3.78590000,3.78680000,1633.20000000
850,1589416080000,3.78590000,3.78770000,3.78560000,3.78660000,2960.46000000
851,1589416140000,3.78740000,3.78930000,3.78740000,3.78930000,871.82000000
852,1589416200000,3.78810000,3.78810000,3.77880000,3.77880000,7336.57000000
853,1589416260000,3.77850000,3.78000000,3.77470000,3.77990000,10527.96000000
854,1589416320000,3.78010000,3.78010000,3.77540000,3.77720000,4344.07000000
855,1589416380000,3.77990000,3.77990000,3.77620000,3.77620000,3219.82000000
856,1589416440000,3.77630000,3.77870000,3.77630000,3.77870000,1322.92000000
857,1589416500000,3.77820000,3.77970000,3.77710000,3.77850000,1391.09000000
858,1589416560000,3.77850000,3.78090000,3.77800000,3.77860000,877.20000000
859,1589416620000,3.77900000,3.77910000,3.77290000,3.77530000,5527.49000000
860,1589416680000,3.77500000,3.77530000,3.76850000,3.77230000,4449.13000000
861,1589416740000,3.77060000,3.77230000,3.76920000,3.77230000,2410.99000000
862,1589416800000,3.77150000,3.77160000,3.76960000,3.76960000,365.73000000
863,1589416860000,3.76960000,3.77590000,3.76960000,3.77590000,1658.80000000
864,1589416920000,3.77710000,3.77740000,3.77580000,3.77740000,2451.48000000
865,1589416980000,3.77740000,3.77810000,3.77350000,3.77350000,1967.14000000
866,1589417040000,3.77440000,3.78080000,3.77440000,3.77780000,1926.60000000
867,1589417100000,3.77890000,3.77910000,3.77390000,3.77390000,1373.06000000
868,1589417160000,3.77270000,3.77270000,3.77100000,3.77130000,1158.02000000
869,1589417220000,3.77140000,3.77460000,3.77140000,3.77330000,1494.21000000
870,1589417280000,3.77280000,3.77750000,3.77280000,3.77590000,2203.48000000
871,1589417340000,3.77650000,3.77780000,3.77350000,3.77550000,1444.33000000
872,1589417400000,3.77600000,3.77800000,3.77600000,3.77800000,630.35000000
873,1589417460000,3.77750000,3.77820000,3.77510000,3.77670000,4801.33000000
874,1589417520000,3.77680000,3.77980000,3.77670000,3.77980000,1105.27000000
875,1589417580000,3.77940000,3.77940000,3.77740000,3.77910000,1864.32000000
876,1589417640000,3.77840000,3.77910000,3.77840000,3.77890000,551.45000000
877,1589417700000,3.77410000,3.77410000,3.76560000,3.76560000,5681.92000000
878,1589417760000,3.76580000,3.76840000,3.76580000,3.76810000,1081.82000000
879,1589417820000,3.77050000,3.77090000,3.76970000,3.76970000,824.15000000
880,1589417880000,3.76880000,3.76930000,3.76660000,3.76660000,2225.14000000
881,1589417940000,3.76790000,3.76860000,3.76560000,3.76810000,5846.36000000
882,1589418000000,3.76720000,3.76750000,3.76140000,3.76140000,6524.30000000
883,1589418060000,3.76170000,3.76260000,3.75900000,3.76150000,3184.57000000
884,1589418120000,3.76140000,3.76400000,3.75950000,3.76230000,4396.24000000
885,1589418180000,3.76400000,3.76670000,3.76170000,3.76670000,2804.05000000
886,1589418240000,3.76630000,3.76840000,3.76560000,3.76580000,1454.47000000
887,1589418300000,3.76640000,3.76840000,3.76640000,3.76750000,3716.41000000
888,1589418360000,3.76650000,3.76950000,3.76550000,3.76950000,2124.60000000
889,1589418420000,3.77010000,3.77220000,3.77010000,3.77220000,1373.93000000
890,1589418480000,3.77190000,3.77790000,3.77190000,3.77710000,3043.44000000
891,1589418540000,3.77730000,3.77960000,3.77730000,3.77960000,428.30000000
892,1589418600000,3.77940000,3.77950000,3.77720000,3.77870000,291.37000000
893,1589418660000,3.77820000,3.77820000,3.77620000,3.77680000,831.47000000
894,1589418720000,3.77710000,3.77760000,3.77550000,3.77550000,2510.72000000
895,1589418780000,3.77560000,3.77660000,3.77130000,3.77430000,3939.45000000
896,1589418840000,3.77160000,3.77290000,3.76820000,3.77000000,2260.04000000
897,1589418900000,3.77010000,3.77240000,3.77010000,3.77220000,1096.45000000
898,1589418960000,3.77230000,3.77230000,3.77190000,3.77190000,257.05000000
899,1589419020000,3.77200000,3.77290000,3.77200000,3.77240000,1098.23000000
900,1589419080000,3.77230000,3.77340000,3.77040000,3.77270000,4567.16000000
901,1589419140000,3.77300000,3.77640000,3.77220000,3.77640000,585.52000000
902,1589419200000,3.77680000,3.77800000,3.77660000,3.77800000,3015.14000000
903,1589419260000,3.77850000,3.78870000,3.77850000,3.78700000,24798.82000000
904,1589419320000,3.78680000,3.78680000,3.78070000,3.78540000,2993.20000000
905,1589419380000,3.78560000,3.78830000,3.78470000,3.78480000,1472.21000000
906,1589419440000,3.78480000,3.78670000,3.78450000,3.78490000,7484.23000000
907,1589419500000,3.78480000,3.78490000,3.77980000,3.77980000,1024.44000000
908,1589419560000,3.77990000,3.77990000,3.77810000,3.77880000,2779.37000000
909,1589419620000,3.77810000,3.77990000,3.77810000,3.77990000,2325.53000000
910,1589419680000,3.77980000,3.78180000,3.77980000,3.78180000,957.05000000
911,1589419740000,3.78050000,3.78050000,3.78050000,3.78050000,439.83000000
912,1589419800000,3.78170000,3.78170000,3.77790000,3.77800000,794.47000000
913,1589419860000,3.77900000,3.77900000,3.77530000,3.77740000,3748.63000000
914,1589419920000,3.77640000,3.77640000,3.77590000,3.77590000,376.06000000
915,1589419980000,3.77620000,3.77730000,3.77620000,3.77730000,530.69000000
916,1589420040000,3.77890000,3.77990000,3.77560000,3.77740000,3547.78000000
917,1589420100000,3.77690000,3.77690000,3.77690000,3.77690000,10.67000000
918,1589420160000,3.77760000,3.77890000,3.77700000,3.77700000,1170.72000000
919,1589420220000,3.77700000,3.77700000,3.76610000,3.76650000,13455.19000000
920,1589420280000,3.76520000,3.77180000,3.76180000,3.77180000,8721.10000000
921,1589420340000,3.77190000,3.77610000,3.77190000,3.77360000,6008.10000000
922,1589420400000,3.77400000,3.77470000,3.77210000,3.77210000,1213.32000000
923,1589420460000,3.77070000,3.77070000,3.76740000,3.76970000,1803.91000000
924,1589420520000,3.77000000,3.77000000,3.76760000,3.76760000,770.05000000
925,1589420580000,3.76540000,3.76540000,3.76360000,3.76360000,4023.73000000
926,1589420640000,3.76320000,3.77040000,3.76320000,3.76630000,20507.86000000
927,1589420700000,3.76660000,3.76800000,3.76320000,3.76800000,1700.66000000
928,1589420760000,3.76830000,3.76920000,3.76830000,3.76880000,984.07000000
929,1589420820000,3.76690000,3.76690000,3.76690000,3.76690000,36.88000000
930,1589420880000,3.76610000,3.76690000,3.76480000,3.76670000,550.81000000
931,1589420940000,3.76680000,3.76690000,3.76680000,3.76680000,548.00000000
932,1589421000000,3.76520000,3.76800000,3.76500000,3.76800000,7544.65000000
933,1589421060000,3.76660000,3.77040000,3.76650000,3.76820000,2738.10000000
934,1589421120000,3.76700000,3.76930000,3.76630000,3.76930000,164.86000000
935,1589421180000,3.76790000,3.76920000,3.76090000,3.76300000,2150.95000000
936,1589421240000,3.76270000,3.76490000,3.76070000,3.76340000,3927.19000000
937,1589421300000,3.76440000,3.76440000,3.76320000,3.76400000,391.64000000
938,1589421360000,3.76450000,3.76450000,3.76210000,3.76420000,978.64000000
939,1589421420000,3.76460000,3.76530000,3.75760000,3.75780000,1395.02000000
940,1589421480000,3.75860000,3.76220000,3.75690000,3.75720000,1071.61000000
941,1589421540000,3.75720000,3.76040000,3.75690000,3.76040000,1031.70000000
942,1589421600000,3.75750000,3.75750000,3.75330000,3.75550000,4560.33000000
943,1589421660000,3.75740000,3.76230000,3.75740000,3.76090000,5710.74000000
944,1589421720000,3.76110000,3.76230000,3.75730000,3.76230000,4956.88000000
945,1589421780000,3.76230000,3.76710000,3.76230000,3.76650000,1652.18000000
946,1589421840000,3.76540000,3.76540000,3.76190000,3.76450000,3305.34000000
947,1589421900000,3.76370000,3.76440000,3.76290000,3.76440000,651.33000000
948,1589421960000,3.76600000,3.76720000,3.76570000,3.76670000,778.45000000
949,1589422020000,3.76710000,3.76960000,3.76620000,3.76960000,3000.67000000
950,1589422080000,3.76980000,3.77060000,3.76840000,3.77020000,500.64000000
951,1589422140000,3.76860000,3.76870000,3.76380000,3.76640000,1788.42000000
952,1589422200000,3.76510000,3.76510000,3.76430000,3.76490000,1342.76000000
953,1589422260000,3.76470000,3.76490000,3.76430000,3.76470000,2238.62000000
954,1589422320000,3.76360000,3.76360000,3.76030000,3.76230000,3093.55000000
955,1589422380000,3.76160000,3.76270000,3.76020000,3.76070000,2047.56000000
956,1589422440000,3.76070000,3.76070000,3.76070000,3.76070000,0.00000000
957,1589422500000,3.76030000,3.76070000,3.76030000,3.76060000,287.72000000
958,1589422560000,3.76030000,3.76060000,3.76030000,3.76060000,748.59000000
959,1589422620000,3.76060000,3.76060000,3.76060000,3.76060000,0.00000000
960,1589422680000,3.76040000,3.76060000,3.75520000,3.75700000,2545.02000000
